0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone_pop,Black-alone_pop,Native_American-American_Indian-alone_pop,Asian-alone_pop,Hawaiian-Pacific_Islander-alone_pop,Two_or_more_races_pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_death_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,county_pop2018_18_and_older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
1848.0,1611.0,1476.0,1392.0,1418.0,1822.0,1620.0,1051.0,664.0,6273.0,6073.0,62.0,151.0,8.0,335.0,12902.0,-67.0,377.0,14.0,0.4,-7.0,-6.6,1550.0,2806.0,2718.0,1913.0,3098.0,24.7,33.7,33.7,33892.0,30531.0,37253.0,5456.0,5203.0,253.0,4.6,33892.0,46.7,263.2,231.8,90.3,81.7,7.3,6.3,6.78296462,3.183964187,0.145414159,6.434576531,5.648431235,17.80111662,0.0,13256.0,3469.0,1746.0,46.0,51.0,9708.0,52.6,38.5,3738.0,9.4,910.0,10.1,982.0,16.9,1639.0,4.3,413.0,5.0
1892.0,2444.0,2690.0,3089.0,2752.0,2329.0,1216.0,611.0,284.0,11696.0,2639.0,276.0,2056.0,53.0,587.0,17307.0,621.0,6.0,2.9,10.9,27.2,38.1,2145.0,2564.0,2945.0,3162.0,1203.0,7.0,11.9,9.6,77032.0,68834.0,85230.0,8944.0,8702.0,242.0,2.7,77032.0,106.1,263.2,231.8,90.3,81.7,7.3,6.3,9.098803959,4.271033033,0.195061452,8.631469231,7.576918259,23.87877269,0.0,16117.0,1822.0,1745.0,46.0,51.0,13389.0,39.1,31.7,4244.0,5.0,669.0,5.4,721.0,10.5,1405.0,2.5,329.0,2.0
6940.0,7134.0,5802.0,6561.0,6677.0,7365.0,5927.0,3740.0,1713.0,41163.0,7692.0,406.0,880.0,83.0,1635.0,51859.0,592.0,1475.0,8.4,1.6,6.1,7.7,4971.0,10172.0,10220.0,8332.0,4375.0,8.7,11.3,10.6,72111.0,65919.0,78303.0,24178.0,23490.0,688.0,2.8,72111.0,99.3,263.2,231.8,90.3,81.7,7.3,6.3,27.26381664,12.7977987,0.584485573,25.86348662,22.70361149,71.55077559,6.0,49795.0,10197.0,1694.0,46.0,51.0,38995.0,44.6,34.8,13570.0,7.2,2801.0,7.7,3008.0,11.7,4572.0,3.0,1170.0,2.0
2904.0,3029.0,3468.0,3261.0,3205.0,3284.0,2788.0,1779.0,1045.0,22430.0,1379.0,137.0,197.0,6.0,614.0,24763.0,-169.0,2255.0,9.7,0.2,-9.0,-8.9,2345.0,6078.0,6122.0,2626.0,3960.0,17.6,26.1,24.0,44975.0,40663.0,49287.0,10257.0,9863.0,394.0,3.8,44975.0,82.7,273.1,236.3,86.6,79.0,7.0,6.3,13.81144764,2.687917085,0.493121631,15.40398799,11.05885886,43.91611899,8.0,24987.0,5586.0,55.0,25.0,29.0,19384.0,46.9,38.2,7405.0,8.1,1577.0,9.8,1903.0,11.7,2271.0,3.2,611.0,5.0
6701.0,6863.0,6438.0,6097.0,6340.0,6401.0,5240.0,3441.0,1517.0,42674.0,4115.0,559.0,522.0,87.0,1081.0,49038.0,900.0,544.0,9.6,1.1,13.7,14.9,6015.0,12740.0,7509.0,5106.0,6955.0,14.4,22.8,20.5,49860.0,45538.0,54182.0,20592.0,19820.0,772.0,3.7,49860.0,95.2,253.1,225.8,85.1,77.8,8.1,7.4,41.63515623,8.634152091,0.832992861,25.98213385,18.00713263,73.18023371,8.0,46854.0,9596.0,1376.0,42.0,47.0,36583.0,50.1,37.3,13645.0,8.6,3158.0,10.8,3966.0,13.6,4957.0,3.3,1213.0,5.0
616.0,552.0,420.0,499.0,429.0,383.0,404.0,225.0,143.0,3367.0,123.0,96.0,25.0,0.0,60.0,3671.0,10.0,62.0,5.2,3.0,-10.6,-7.6,503.0,927.0,653.0,228.0,512.0,14.2,20.2,19.4,53867.0,48001.0,59733.0,1580.0,1526.0,54.0,3.4,53867.0,88.8,224.8,199.9,72.9,66.5,6.2,5.4,1.266221736,0.747326627,0.06689232,1.389006874,1.229386195,4.335594384,0.0,3575.0,636.0,1642.0,43.0,48.0,2588.0,50.4,39.3,1017.0,8.4,217.0,7.8,201.0,14.7,381.0,3.5,91.0,6.0
174.0,233.0,196.0,169.0,189.0,269.0,330.0,225.0,202.0,1968.0,4.0,5.0,2.0,1.0,7.0,1987.0,-12.0,54.0,13.0,0.0,-2.0,-2.0,56.0,439.0,623.0,319.0,253.0,13.1,18.2,17.4,46245.0,41698.0,50792.0,1173.0,1145.0,28.0,2.4,46245.0,77.4,239.2,214.5,88.2,80.3,6.8,6.2,1.076270897,0.846597777,0.09578296,0.920752327,1.297704622,2.827142211,0.0,1958.0,734.0,245.0,27.0,31.0,1622.0,44.3,33.1,537.0,9.1,147.0,7.7,124.0,11.9,193.0,3.6,58.0,6.0
1845.0,2036.0,1467.0,1684.0,1948.0,2181.0,2108.0,1186.0,608.0,14596.0,109.0,102.0,61.0,14.0,181.0,15063.0,10.0,565.0,9.0,-0.2,-0.2,-0.4,676.0,3562.0,3620.0,2442.0,1257.0,8.6,10.5,9.2,64271.0,57900.0,70642.0,7307.0,7156.0,151.0,2.1,64271.0,107.0,218.2,193.1,84.8,77.9,6.9,6.5,9.172926466,4.071023036,0.563166141,6.099375662,10.31357653,19.50559337,0.0,14933.0,3584.0,605.0,15.0,19.0,11510.0,45.3,35.9,4132.0,7.2,824.0,6.8,788.0,10.1,1168.0,2.9,334.0,3.0
7775.0,12831.0,22480.0,10011.0,9024.0,9482.0,10856.0,6330.0,3312.0,79637.0,1115.0,777.0,6555.0,245.0,3772.0,92101.0,534.0,5325.0,6.4,5.2,-1.2,4.1,2479.0,7563.0,15157.0,29165.0,13739.0,15.8,11.9,9.9,63600.0,58874.0,68326.0,48345.0,46810.0,1535.0,3.2,63600.0,100.7,303.4,271.5,109.4,101.0,9.2,8.3,46.17452949,25.44983586,1.340621751,56.45995538,43.47130858,135.4247743,12.0,88249.0,18413.0,112.0,37.0,41.0,77133.0,29.0,21.9,16892.0,5.8,4488.0,5.9,4562.0,8.3,6380.0,2.6,1977.0,4.0
351.0,383.0,297.0,362.0,313.0,441.0,504.0,417.0,241.0,2924.0,39.0,194.0,3.0,2.0,147.0,3309.0,-19.0,79.0,13.9,0.0,0.0,0.0,310.0,870.0,855.0,411.0,553.0,17.2,26.8,25.5,41129.0,36743.0,45515.0,1417.0,1360.0,57.0,4.0,41129.0,70.7,227.6,206.5,88.0,80.5,6.8,6.3,1.866175054,0.945589309,0.15797706,1.369513362,2.033244319,4.333572156,0.0,3425.0,1156.0,630.0,16.0,20.0,2651.0,52.6,38.3,1015.0,11.1,294.0,11.0,291.0,15.7,416.0,4.2,110.0,6.0
3305.0,3804.0,3499.0,3395.0,3865.0,4678.0,4838.0,3326.0,1270.0,30748.0,394.0,169.0,214.0,14.0,441.0,31980.0,454.0,398.0,11.2,-0.2,16.0,15.7,3376.0,6492.0,7160.0,5298.0,3462.0,11.0,19.8,18.1,65062.0,59622.0,70502.0,15158.0,14626.0,532.0,3.5,65062.0,111.0,228.7,202.9,79.1,71.9,7.0,6.1,14.63796435,10.11433175,0.440810972,15.13349668,10.36969811,38.87648766,6.0,30343.0,8464.0,53.0,10.0,13.0,25480.0,45.1,32.3,8230.0,8.4,2152.0,9.3,2362.0,12.7,3234.0,3.3,836.0,2.0
4417.0,5028.0,5477.0,5758.0,6121.0,7912.0,8216.0,5605.0,2742.0,48357.0,1785.0,157.0,350.0,16.0,611.0,51276.0,61.0,3727.0,12.2,0.1,5.4,5.5,3981.0,17118.0,10049.0,7971.0,6163.0,13.0,18.3,18.2,53602.0,49394.0,57810.0,22367.0,21310.0,1057.0,4.7,53602.0,88.0,320.5,273.3,100.8,88.2,8.7,7.2,28.03811554,22.6971408,0.796742109,41.54269411,28.84286511,107.1678193,8.0,51656.0,15447.0,439.0,38.0,42.0,42756.0,44.2,33.3,14238.0,8.8,3757.0,9.1,3904.0,12.7,5451.0,3.4,1457.0,6.0
42440.0,49497.0,52794.0,45632.0,49118.0,51694.0,40592.0,23122.0,14922.0,235294.0,79472.0,2235.0,42984.0,806.0,9020.0,369811.0,1209.0,20371.0,8.2,7.2,-7.1,0.0,29717.0,60605.0,53403.0,103968.0,38279.0,10.9,13.7,13.2,79979.0,76688.0,83270.0,196494.0,189277.0,7217.0,3.7,79979.0,97.8,306.5,271.0,97.7,87.5,7.6,6.7,229.0220246,77.29545222,3.403988766,293.4902509,112.4146534,650.4109266,92.0,373362.0,75299.0,519.0,30.0,34.0,291116.0,38.4,30.5,88790.0,6.1,17650.0,5.8,17022.0,11.3,32972.0,2.8,8158.0,3.0
1054.0,1006.0,1502.0,1510.0,1340.0,1609.0,1861.0,1338.0,516.0,9865.0,1455.0,117.0,57.0,9.0,233.0,11736.0,-16.0,1464.0,8.5,1.4,-2.4,-1.0,1768.0,3200.0,2461.0,1537.0,2343.0,22.8,36.6,35.7,40297.0,35911.0,44683.0,4840.0,4673.0,167.0,3.5,40297.0,72.7,265.2,240.7,86.8,80.1,6.9,6.0,6.810401738,3.357263575,0.119567733,6.388884155,4.56230796,16.03585128,0.0,11675.0,3127.0,29.0,9.0,12.0,9848.0,47.9,33.7,3319.0,10.7,1053.0,12.5,1235.0,14.3,1411.0,4.0,392.0,6.0
157.0,138.0,170.0,164.0,179.0,253.0,254.0,180.0,113.0,675.0,872.0,3.0,25.0,0.0,33.0,1608.0,-14.0,7.0,13.0,0.0,-4.3,-4.3,372.0,617.0,212.0,90.0,395.0,24.6,41.8,40.6,34090.0,30374.0,37806.0,585.0,555.0,30.0,5.1,34090.0,58.1,228.7,202.9,79.1,71.9,7.0,6.1,0.73601772,0.508563022,0.022164604,0.760933792,0.521403207,1.954765233,0.0,1844.0,511.0,424.0,10.0,13.0,1336.0,56.2,39.3,525.0,11.7,157.0,12.7,170.0,22.1,296.0,5.2,70.0,6.0
693.0,771.0,573.0,657.0,631.0,933.0,1074.0,690.0,636.0,6431.0,49.0,19.0,54.0,14.0,91.0,6658.0,-37.0,154.0,13.8,0.4,-1.6,-1.2,366.0,1840.0,1841.0,953.0,619.0,9.5,11.8,10.7,52445.0,48324.0,56566.0,3528.0,3400.0,128.0,3.6,52445.0,74.6,302.7,265.0,104.9,96.0,7.4,6.6,3.417292516,2.150046541,0.150693107,3.814790082,4.160079014,11.13349155,0.0,6840.0,2313.0,917.0,23.0,27.0,5316.0,44.3,34.4,1829.0,8.8,469.0,6.9,366.0,11.8,626.0,3.5,189.0,6.0
4414.0,4417.0,4330.0,4172.0,4860.0,5194.0,4448.0,2933.0,1481.0,33617.0,1747.0,87.0,237.0,12.0,549.0,36249.0,309.0,458.0,10.3,0.1,7.2,7.3,3658.0,8732.0,7689.0,5037.0,5712.0,16.0,24.8,23.9,50162.0,45774.0,54550.0,17202.0,16493.0,709.0,4.1,50162.0,99.9,230.9,214.6,77.3,72.9,8.3,7.6,23.80147668,7.998723929,0.851791088,16.02178475,15.41336254,52.37298345,8.0,35757.0,8552.0,117.0,17.0,21.0,28162.0,53.3,39.4,11096.0,9.4,2659.0,11.4,3224.0,14.0,3937.0,3.3,942.0,3.0
1276.0,3579.0,5987.0,1735.0,1633.0,1635.0,1404.0,661.0,429.0,15640.0,1787.0,47.0,391.0,5.0,469.0,18339.0,680.0,3473.0,4.4,2.8,31.3,34.2,788.0,1859.0,2164.0,3092.0,4513.0,30.4,18.0,16.4,39254.0,34914.0,43594.0,8301.0,7993.0,308.0,3.7,39254.0,54.1,263.2,231.8,90.3,81.7,7.3,6.3,9.641357012,4.525710683,0.206692781,9.146155558,8.02872271,25.30264127,0.0,17380.0,2037.0,1750.0,46.0,51.0,16054.0,37.2,29.9,4800.0,5.2,827.0,6.5,1044.0,7.8,1260.0,2.3,374.0,4.0
29491.0,27344.0,61034.0,36398.0,23568.0,26154.0,22400.0,11228.0,6459.0,120025.0,103358.0,1581.0,9410.0,563.0,9139.0,244076.0,-846.0,34020.0,8.6,2.0,-10.7,-8.7,18818.0,39004.0,51966.0,42709.0,41471.0,19.7,28.2,27.7,48519.0,46243.0,50795.0,111524.0,107496.0,4028.0,3.6,48519.0,66.8,263.2,231.8,90.3,81.7,7.3,6.3,128.3180028,60.23323849,2.75089957,121.727306,106.8552552,336.7559556,113.0,245752.0,36773.0,829.0,46.0,51.0,196291.0,43.0,36.3,71254.0,5.8,11403.0,6.4,12529.0,10.8,21283.0,2.8,5487.0,1.0
11185.0,15937.0,13618.0,12121.0,15872.0,22590.0,18024.0,9937.0,5430.0,113544.0,3601.0,259.0,5246.0,265.0,1799.0,124714.0,86.0,3682.0,8.0,0.7,0.6,1.3,4335.0,18755.0,19362.0,45980.0,5317.0,4.4,4.0,3.6,112335.0,106600.0,118070.0,63020.0,60971.0,2049.0,3.3,112335.0,137.4,306.5,271.0,97.7,87.5,7.6,6.7,77.23473012,26.06689641,1.147951399,98.97580967,37.91039499,219.3427137,12.0,125717.0,30279.0,1128.0,30.0,34.0,100617.0,34.6,28.4,28575.0,6.2,6220.0,5.8,5827.0,9.1,9137.0,2.6,2641.0,2.0
5332.0,5264.0,5130.0,4605.0,4427.0,5430.0,5347.0,3330.0,1709.0,37371.0,1381.0,560.0,464.0,21.0,777.0,40574.0,590.0,631.0,10.2,1.2,9.6,10.9,3683.0,8382.0,9098.0,5471.0,5914.0,14.8,24.9,25.3,52047.0,47306.0,56788.0,19182.0,18591.0,591.0,3.1,52047.0,85.8,224.8,199.9,72.9,66.5,6.2,5.4,13.99500973,8.259883014,0.739332332,15.35210158,13.58788217,47.91947877,5.0,39064.0,9693.0,1534.0,43.0,48.0,30888.0,46.8,35.6,10996.0,8.5,2615.0,8.4,2594.0,12.8,3947.0,3.3,1017.0,5.0
52148.0,64763.0,56554.0,57694.0,66031.0,79450.0,58785.0,36193.0,22610.0,411403.0,18612.0,1550.0,53118.0,207.0,9338.0,494228.0,3.0,8565.0,7.8,3.5,-4.9,-1.4,19588.0,69634.0,70935.0,184984.0,22980.0,4.7,5.0,4.8,112396.0,108789.0,116003.0,252984.0,244696.0,8288.0,3.3,112396.0,137.4,306.5,271.0,97.7,87.5,7.6,6.7,306.0728242,103.3002717,4.549206378,392.2303548,150.2347667,869.2312869,91.0,498847.0,110520.0,657.0,30.0,34.0,389906.0,31.0,25.6,99816.0,5.6,21949.0,5.1,19702.0,8.7,33899.0,2.5,9826.0,2.0
4637.0,4827.0,4660.0,4351.0,4560.0,5516.0,5347.0,3310.0,1814.0,37326.0,603.0,135.0,161.0,19.0,778.0,39022.0,-49.0,510.0,12.0,0.4,-0.8,-0.4,3865.0,12071.0,7575.0,3877.0,7232.0,18.8,26.8,22.5,44623.0,40273.0,48973.0,18655.0,17623.0,1032.0,5.5,44623.0,79.5,292.7,248.6,93.7,83.7,8.3,7.1,20.15954722,7.464273487,0.647615857,26.39201529,18.04645012,76.05146627,11.0,39414.0,10004.0,1295.0,35.0,39.0,30385.0,52.7,37.6,11425.0,9.8,2985.0,11.7,3562.0,14.2,4317.0,3.5,1077.0,5.0
1903.0,1938.0,2402.0,2325.0,2343.0,2495.0,2599.0,1660.0,864.0,11020.0,7001.0,131.0,91.0,5.0,281.0,18529.0,64.0,2043.0,11.3,1.1,3.9,5.0,2597.0,5128.0,3871.0,1854.0,3752.0,22.8,32.5,32.1,38249.0,34171.0,42327.0,7348.0,7062.0,286.0,3.9,38249.0,69.0,265.2,240.7,86.8,80.1,6.9,6.0,10.75238018,5.300505861,0.188775607,10.08688092,7.203050801,25.31767964,0.0,18518.0,4779.0,44.0,9.0,12.0,15037.0,51.9,38.5,5789.0,11.1,1674.0,12.6,1888.0,16.7,2517.0,4.4,660.0,6.0
367.0,494.0,357.0,350.0,420.0,608.0,849.0,685.0,296.0,4056.0,25.0,69.0,80.0,10.0,186.0,4426.0,146.0,48.0,9.9,2.3,36.3,38.6,282.0,931.0,1370.0,607.0,475.0,10.9,19.8,17.2,55692.0,49873.0,61511.0,1317.0,1231.0,86.0,6.5,55692.0,75.2,278.8,246.3,100.6,91.7,6.9,6.1,1.783770112,1.120656363,0.054035841,2.20137319,2.594307732,6.529526616,0.0,4105.0,1698.0,1774.0,47.0,53.0,3661.0,44.4,32.3,1183.0,10.2,372.0,8.4,309.0,13.4,491.0,3.9,141.0,6.0
1331.0,1562.0,1207.0,1316.0,1379.0,2314.0,3122.0,2494.0,1177.0,15082.0,80.0,421.0,51.0,6.0,262.0,15902.0,93.0,274.0,13.4,0.1,11.5,11.7,1111.0,4665.0,4432.0,2157.0,2145.0,13.7,20.1,18.2,44016.0,40893.0,47139.0,7162.0,6760.0,402.0,5.6,44016.0,62.6,302.7,265.0,104.9,96.0,7.4,6.6,8.161878279,5.135181751,0.35991616,9.111263426,9.935953211,26.59128607,4.0,15841.0,6467.0,893.0,23.0,27.0,13244.0,45.9,31.8,4212.0,10.5,1394.0,8.3,1097.0,13.9,1838.0,4.0,534.0,6.0
104.0,99.0,84.0,95.0,122.0,128.0,219.0,150.0,86.0,1026.0,2.0,12.0,8.0,0.0,39.0,1087.0,-25.0,21.0,10.0,3.6,-24.6,-20.9,70.0,372.0,327.0,203.0,144.0,13.5,23.9,22.6,42754.0,38035.0,47473.0,492.0,474.0,18.0,3.7,42754.0,77.4,247.1,236.2,91.5,88.0,9.8,9.4,0.515716296,0.400089428,0.057301811,0.351996837,0.600645766,1.178780106,0.0,1325.0,462.0,151.0,26.0,30.0,899.0,39.3,29.0,261.0,9.8,88.0,8.4,76.0,12.8,115.0,3.8,34.0,6.0
396.0,421.0,315.0,362.0,411.0,603.0,977.0,542.0,223.0,4016.0,15.0,64.0,35.0,17.0,103.0,4250.0,118.0,21.0,6.7,0.0,26.7,26.7,318.0,1154.0,1009.0,584.0,554.0,13.2,24.1,22.3,45311.0,40777.0,49845.0,1722.0,1628.0,94.0,5.5,45311.0,81.6,192.6,181.6,73.9,68.9,5.8,5.5,1.666849085,1.497256882,0.109023559,0.942448102,2.233771594,3.37973034,0.0,3946.0,1513.0,222.0,12.0,16.0,3496.0,48.1,33.1,1157.0,10.7,374.0,9.9,347.0,15.4,538.0,4.1,144.0,6.0
396.0,374.0,331.0,314.0,291.0,470.0,488.0,268.0,330.0,3192.0,4.0,18.0,13.0,1.0,34.0,3262.0,-19.0,61.0,8.9,0.0,-10.1,-10.1,148.0,765.0,881.0,545.0,314.0,9.8,12.6,11.6,52568.0,47082.0,58054.0,1827.0,1785.0,42.0,2.3,52568.0,92.2,240.4,219.1,92.8,84.8,9.2,8.6,1.748883234,1.493760733,0.210753371,1.253427942,2.000308308,3.542135599,0.0,3303.0,1048.0,1452.0,41.0,46.0,2547.0,42.7,31.9,812.0,8.8,225.0,6.4,164.0,10.9,278.0,3.4,87.0,6.0
5907.0,6683.0,6431.0,5763.0,6663.0,7495.0,7085.0,4825.0,2433.0,49390.0,2045.0,299.0,402.0,18.0,1131.0,53285.0,390.0,965.0,12.1,1.3,7.4,8.7,5665.0,15867.0,9800.0,5880.0,8307.0,15.9,21.8,20.5,46029.0,42282.0,49776.0,22719.0,21791.0,928.0,4.1,46029.0,87.9,253.1,225.8,85.1,77.8,8.1,7.4,45.24102328,9.381924104,0.905135295,28.23235047,19.56666386,79.51810337,4.0,52569.0,13164.0,1487.0,42.0,47.0,41979.0,51.3,35.2,14777.0,10.0,4197.0,11.9,5010.0,15.1,6339.0,3.7,1536.0,5.0
6025.0,6231.0,7903.0,9515.0,9039.0,7472.0,6057.0,3947.0,1868.0,43411.0,12627.0,405.0,540.0,92.0,982.0,58057.0,-155.0,14357.0,11.8,0.8,-1.6,-0.8,8351.0,15224.0,13503.0,4931.0,8778.0,19.8,22.6,20.4,45969.0,41583.0,50355.0,23561.0,22833.0,728.0,3.1,45969.0,75.8,224.8,199.9,72.9,66.5,6.2,5.4,20.02534332,11.81899808,1.057904501,21.96719479,19.44278788,68.56758463,10.0,57747.0,11434.0,624.0,43.0,48.0,46952.0,51.3,42.1,19767.0,8.4,3964.0,8.6,4027.0,13.8,6495.0,3.4,1584.0,5.0
3104.0,3333.0,3030.0,3040.0,3590.0,4939.0,4520.0,2772.0,1841.0,29568.0,151.0,64.0,119.0,6.0,261.0,30169.0,-121.0,355.0,12.0,0.0,-1.7,-1.7,1721.0,10847.0,5635.0,4167.0,2742.0,9.2,12.6,11.6,54876.0,50389.0,59363.0,15830.0,15219.0,611.0,3.9,54876.0,90.1,320.5,273.3,100.8,88.2,8.7,7.2,16.4966438,13.35420159,0.468775113,24.44226419,16.97013023,63.05378619,0.0,30781.0,8608.0,636.0,38.0,42.0,24299.0,47.8,35.8,8699.0,8.5,2061.0,8.9,2171.0,12.4,3007.0,3.3,798.0,6.0
78002.0,89126.0,181073.0,144056.0,89889.0,88597.0,71822.0,39802.0,24885.0,496569.0,199131.0,5947.0,74720.0,1435.0,29450.0,807252.0,5797.0,50684.0,6.6,15.9,-13.7,2.2,79176.0,122750.0,100097.0,244827.0,133144.0,17.5,24.1,24.4,68743.0,66071.0,71415.0,456319.0,442599.0,13720.0,3.0,68743.0,86.1,449.5,353.7,134.3,114.6,9.6,7.3,732.6162515,253.3280333,8.771746307,1075.182184,230.5214929,2423.575026,447.0,780685.0,125537.0,830.0,21.0,25.0,673163.0,29.0,22.2,149442.0,5.0,33415.0,5.0,33452.0,8.7,58311.0,2.6,17734.0,1.0
5946.0,6030.0,5917.0,6305.0,6328.0,7399.0,6375.0,3440.0,1681.0,46935.0,370.0,487.0,482.0,16.0,1131.0,49421.0,414.0,568.0,8.2,1.8,3.8,5.6,3150.0,13006.0,9842.0,8081.0,5398.0,11.1,13.1,12.4,61129.0,56304.0,65954.0,27610.0,26913.0,697.0,2.5,61129.0,100.3,367.1,322.7,130.3,121.5,11.7,9.9,30.30128421,19.49066979,1.10473432,32.90530082,29.43327867,95.4806091,0.0,48816.0,10296.0,29.0,45.0,50.0,38472.0,40.1,31.4,12080.0,6.4,2468.0,7.2,2786.0,9.7,3750.0,2.7,1037.0,4.0
657.0,800.0,552.0,622.0,707.0,840.0,818.0,502.0,304.0,5580.0,66.0,43.0,17.0,0.0,96.0,5802.0,-32.0,98.0,10.1,0.2,-5.3,-5.2,240.0,1500.0,1402.0,963.0,577.0,10.2,13.4,12.0,56451.0,50676.0,62226.0,3005.0,2918.0,87.0,2.9,56451.0,97.1,227.6,206.5,88.0,80.5,6.8,6.3,3.272151001,1.657996122,0.276996948,2.40130448,3.56509022,7.598484633,0.0,5957.0,1490.0,665.0,16.0,20.0,4490.0,48.0,38.0,1706.0,8.3,372.0,8.2,369.0,12.4,558.0,3.2,145.0,5.0
103166.0,116666.0,107083.0,118281.0,128380.0,139575.0,110959.0,67297.0,45285.0,684147.0,68264.0,4398.0,158538.0,848.0,20497.0,936692.0,3123.0,10436.0,7.8,5.1,-3.9,1.2,50921.0,153824.0,133974.0,316107.0,63403.0,6.8,8.2,7.9,100181.0,98575.0,101787.0,472001.0,455773.0,16228.0,3.4,100181.0,122.5,306.5,271.0,97.7,87.5,7.6,6.7,580.0884731,195.781174,8.621942141,743.3796456,284.7343819,1647.421823,147.0,937920.0,211672.0,1123.0,30.0,34.0,738337.0,29.7,21.8,160957.0,5.9,43823.0,5.3,38773.0,9.9,73191.0,2.7,19576.0,2.0
303.0,279.0,192.0,224.0,223.0,252.0,302.0,244.0,134.0,2041.0,13.0,26.0,8.0,0.0,65.0,2153.0,4.0,7.0,7.4,-0.5,-2.3,-2.8,213.0,580.0,416.0,354.0,352.0,16.4,26.7,25.9,46777.0,42160.0,51394.0,1386.0,1360.0,26.0,1.9,46777.0,90.1,206.7,189.1,73.9,68.5,6.2,5.8,0.617548621,0.703273761,0.0682525,0.720200381,1.234005203,2.545545245,0.0,2221.0,693.0,1322.0,36.0,40.0,1618.0,51.2,36.1,584.0,11.1,179.0,10.2,165.0,15.2,245.0,4.0,65.0,6.0
4004.0,5166.0,8284.0,4155.0,4039.0,4530.0,4375.0,2973.0,1609.0,35950.0,1624.0,123.0,725.0,21.0,692.0,39135.0,270.0,3235.0,10.6,3.7,4.0,7.7,2628.0,7784.0,6638.0,6974.0,7605.0,21.3,23.1,22.2,41873.0,37794.0,45952.0,18864.0,18127.0,737.0,3.9,41873.0,83.4,230.9,214.6,77.3,72.9,8.3,7.6,25.6964548,8.635550248,0.919607278,17.29737499,16.64051265,56.54271035,10.0,38616.0,8253.0,702.0,17.0,21.0,32046.0,48.0,34.9,11184.0,8.7,2789.0,10.4,3322.0,12.4,3977.0,3.1,990.0,5.0
1833.0,2126.0,1930.0,1832.0,2233.0,2575.0,2165.0,1432.0,624.0,16385.0,79.0,66.0,22.0,4.0,194.0,16750.0,-7.0,341.0,14.9,0.1,4.4,4.4,2655.0,5175.0,2780.0,1262.0,3732.0,22.8,30.2,27.8,37732.0,33840.0,41624.0,6693.0,6363.0,330.0,4.9,37732.0,75.2,230.9,214.6,77.3,72.9,8.3,7.6,10.99822711,3.696064052,0.393597085,7.403373734,7.122232959,24.20059789,0.0,16815.0,4047.0,739.0,17.0,21.0,13150.0,54.0,39.4,5181.0,11.2,1478.0,14.5,1912.0,16.0,2101.0,3.8,496.0,5.0
40076.0,38995.0,38838.0,37327.0,30916.0,27410.0,23118.0,12845.0,6834.0,236610.0,4424.0,3534.0,4133.0,876.0,6782.0,256359.0,4493.0,2721.0,6.4,1.6,7.2,8.9,14736.0,44927.0,56582.0,36354.0,23839.0,9.4,11.3,10.4,68106.0,65255.0,70957.0,124592.0,120217.0,4375.0,3.5,68106.0,95.4,216.2,199.9,65.3,62.2,5.8,5.4,97.88517401,64.71612996,4.37928699,78.74606791,85.31499839,299.7378651,64.0,244101.0,38967.0,1673.0,44.0,49.0,183875.0,38.6,30.4,55898.0,5.1,9341.0,5.4,9889.0,9.7,17844.0,2.6,4792.0,3.0
